id_game,id_video
254568,http://youtube.com/watch?v=UoMPYqxSRXc 
252207,http://youtube.com/watch?v=fVxW-HpvZKg 
204483,http://youtube.com/watch?v=2rguoUx5LGU 
204399,http://youtube.com/watch?v=rF-Ab8HThGk 
185925,http://youtube.com/watch?v=EQnJtvFC4Is 
86560,http://youtube.com/watch?v=nxGUHwoE9j0 
78822,http://youtube.com/watch?v=20j6L2pR1Z0 
27249,http://youtube.com/watch?v=c4cigfX1ovw 
9607,http://youtube.com/watch?v=OpPmy77wFDQ 
1049,http://youtube.com/watch?v=tqUfkly-pTA 
828,http://youtube.com/watch?v=BAsk2Q5KeDw 
6201,http://youtube.com/watch?v=pCOU6j4KhCI 
8391,http://youtube.com/watch?v=ClyqFKzQenc 
39566,http://youtube.com/watch?v=kvRhuSkQAkY#http://youtube.com/watch?v=h5EaLNBSQIQ 
20895,http://youtube.com/watch?v=BeS_OOf4tyk 
9781,http://youtube.com/watch?v=2KEkuqszBZI 
93194,http://youtube.com/watch?v=UhF6xoQbBT8 
78576,http://youtube.com/watch?v=u8feH9CqOj0 
51231,http://youtube.com/watch?v=h8rQKjT-S0c#http://youtube.com/watch?v=rQPkam1cl1I 
27251,http://youtube.com/watch?v=n98HJ7ECBS0 
9834,http://youtube.com/watch?v=DWhqFs-Dxos 
3,http://youtube.com/watch?v=iPm8uUdPRjo 
3943,http://youtube.com/watch?v=GtTo3b_SAcY 
8384,http://youtube.com/watch?v=5WzGQQOIcp8#http://youtube.com/watch?v=sFlzTyjR4M8 
11749,http://youtube.com/watch?v=tZn01kRQPlo 
175940,http://youtube.com/watch?v=K9cXnTq94QQ 
50801,http://youtube.com/watch?v=VKcitYe8l-Q 
3668,http://youtube.com/watch?v=vu0lZDrkVDo 
3925,http://youtube.com/watch?v=FudnFVoR6J0 
8964,http://youtube.com/watch?v=NUYjLgw7fII 
71426,http://youtube.com/watch?v=YwNvjVQNKac 
11262,http://youtube.com/watch?v=vo5JXggt2NA 
8986,http://youtube.com/watch?v=nth9hrrORUs#http://youtube.com/watch?v=JoH0R2HjQDA#http://youtube.com/watch?v=YsE9ohn9Z2Q#http://youtube.com/watch?v=IWfSK9ZkDhY 
18689,http://youtube.com/watch?v=ARpewy9gvus 
9477,http://youtube.com/watch?v=1yytAvpnTWw 
483,http://youtube.com/watch?v=GW_is7yL6_U#http://youtube.com/watch?v=WNvmP5niG0s 
149275,http://youtube.com/watch?v=8_nr9qhpx1k#http://youtube.com/watch?v=Fh7u5H2dj8E 
21492,http://youtube.com/watch?v=ncu_SzJYNsA 
9354,http://youtube.com/watch?v=A9RgnlJ2Sj8#http://youtube.com/watch?v=LFrrF7H_Svg 
6043,http://youtube.com/watch?v=0BiNPYY5eFU 
5816,http://youtube.com/watch?v=8KOzvK1sA8w 
5817,http://youtube.com/watch?v=1742zFtwStk 
10537,http://youtube.com/watch?v=4bUOfIuQ_yk 
268646,http://youtube.com/watch?v=_nUnRCO30JE#http://youtube.com/watch?v=Zi6G511_h5Q 
78380,http://youtube.com/watch?v=htF7yN5IR5g 
22298,http://youtube.com/watch?v=ecPB3Yfl1o8 
15388,http://youtube.com/watch?v=oJ3QyZZ0F7I 
51302,http://youtube.com/watch?v=u5XuHUG_R4M 
6179,http://youtube.com/watch?v=JKvFRLTruNE 
6004,http://youtube.com/watch?v=41siCnWaPZg#http://youtube.com/watch?v=Ou4xHZ_36kE 
208926,http://youtube.com/watch?v=Os1z5voNnyY 
200592,http://youtube.com/watch?v=lf2ZVR7GHMA 
128750,http://youtube.com/watch?v=LQIJCB2llEM 
43609,http://youtube.com/watch?v=wbj7KV78IQs 
